board_id,board_name,event,status,error
18393176346,✨ שדרוג גרסא מערכת נציגים  לAPI אוקטובר 2025,create_item,skipped,
18393176346,✨ שדרוג גרסא מערכת נציגים  לAPI אוקטובר 2025,change_column_value,skipped,
18393176346,✨ שדרוג גרסא מערכת נציגים  לAPI אוקטובר 2025,item_moved_to_any_group,skipped,
18393175613,✨ סגירת קייסים בזוהו במקביל לטיפול בגלסיקס,create_item,skipped,
18393175613,✨ סגירת קייסים בזוהו במקביל לטיפול בגלסיקס,change_column_value,skipped,
18393175613,✨ סגירת קייסים בזוהו במקביל לטיפול בגלסיקס,item_moved_to_any_group,skipped,
18393173712,✨ Page Product + Points,create_item,skipped,
18393173712,✨ Page Product + Points,change_column_value,skipped,
18393173712,✨ Page Product + Points,item_moved_to_any_group,skipped,
18393171396,✨ Powders Page – Bundles App,create_item,skipped,
18393171396,✨ Powders Page – Bundles App,change_column_value,skipped,
18393171396,✨ Powders Page – Bundles App,item_moved_to_any_group,skipped,
18393157409,✨ 👩‍💻 Website Dev- Terms Page חדש,create_item,skipped,
18393157409,✨ 👩‍💻 Website Dev- Terms Page חדש,change_column_value,skipped,
18393157409,✨ 👩‍💻 Website Dev- Terms Page חדש,item_moved_to_any_group,skipped,
18393157071,✨ Sign-Up – Thank You Page,create_item,skipped,
18393157071,✨ Sign-Up – Thank You Page,change_column_value,skipped,
18393157071,✨ Sign-Up – Thank You Page,item_moved_to_any_group,skipped,
18393156093,✨ 👋 Meet Mayven,create_item,skipped,
18393156093,✨ 👋 Meet Mayven,change_column_value,skipped,
18393156093,✨ 👋 Meet Mayven,item_moved_to_any_group,skipped,
18393153869,✨ Pop-Up- Out of Stock,create_item,skipped,
18393153869,✨ Pop-Up- Out of Stock,change_column_value,skipped,
18393153869,✨ Pop-Up- Out of Stock,item_moved_to_any_group,skipped,
18393153364,✨ 👩‍💻 Website Dev- Blog חדש,create_item,skipped,
18393153364,✨ 👩‍💻 Website Dev- Blog חדש,change_column_value,skipped,
18393153364,✨ 👩‍💻 Website Dev- Blog חדש,item_moved_to_any_group,skipped,
18393152995,✨ העברה בין מחסנים- לוגיסטיקה,create_item,skipped,
18393152995,✨ העברה בין מחסנים- לוגיסטיקה,change_column_value,skipped,
18393152995,✨ העברה בין מחסנים- לוגיסטיקה,item_moved_to_any_group,skipped,
18393152695,✨ אפליקציה לעיגול הסכום בצקאאוט לטובת תרומה-חדש,create_item,skipped,
18393152695,✨ אפליקציה לעיגול הסכום בצקאאוט לטובת תרומה-חדש,change_column_value,skipped,
18393152695,✨ אפליקציה לעיגול הסכום בצקאאוט לטובת תרומה-חדש,item_moved_to_any_group,skipped,
18393152084,✨ Packing rules 2.0,create_item,skipped,
18393152084,✨ Packing rules 2.0,change_column_value,skipped,
18393152084,✨ Packing rules 2.0,item_moved_to_any_group,skipped,
18393151490,✨ איחוד שפה בחיפוש + עמוד תוצאות בכרטיסיות,create_item,skipped,
18393151490,✨ איחוד שפה בחיפוש + עמוד תוצאות בכרטיסיות,change_column_value,skipped,
18393151490,✨ איחוד שפה בחיפוש + עמוד תוצאות בכרטיסיות,item_moved_to_any_group,skipped,
18393151175,✨ Pre-order,create_item,skipped,
18393151175,✨ Pre-order,change_column_value,skipped,
18393151175,✨ Pre-order,item_moved_to_any_group,skipped,
18393150267,✨ הוצאת חשבונית בגין ללא חיוב / סכום 0,create_item,skipped,
18393150267,✨ הוצאת חשבונית בגין ללא חיוב / סכום 0,change_column_value,skipped,
18393150267,✨ הוצאת חשבונית בגין ללא חיוב / סכום 0,item_moved_to_any_group,skipped,
18393146547,✨ תוכנית מנויים 1.2 חדש,create_item,skipped,
18393146547,✨ תוכנית מנויים 1.2 חדש,change_column_value,skipped,
18393146547,✨ תוכנית מנויים 1.2 חדש,item_moved_to_any_group,skipped,
18393128072,📊 A/B Test- PDP combo set teaser,create_item,skipped,
18393128072,📊 A/B Test- PDP combo set teaser,change_column_value,skipped,
18393128072,📊 A/B Test- PDP combo set teaser,item_moved_to_any_group,skipped,
18393123151,📊 A/B Test- Keyword removal from desktop,create_item,skipped,
18393123151,📊 A/B Test- Keyword removal from desktop,change_column_value,skipped,
18393123151,📊 A/B Test- Keyword removal from desktop,item_moved_to_any_group,skipped,
18393122647,📊 A/B Test- Button color change,create_item,skipped,
18393122647,📊 A/B Test- Button color change,change_column_value,skipped,
18393122647,📊 A/B Test- Button color change,item_moved_to_any_group,skipped,
18393122458,📊 A/B Test- Quick add + Mini PDP,create_item,skipped,
18393122458,📊 A/B Test- Quick add + Mini PDP,change_column_value,skipped,
18393122458,📊 A/B Test- Quick add + Mini PDP,item_moved_to_any_group,skipped,
18393122282,📊 A/B Test- הדגשת רביעייה בעמוד מוצר,create_item,skipped,
18393122282,📊 A/B Test- הדגשת רביעייה בעמוד מוצר,change_column_value,skipped,
18393122282,📊 A/B Test- הדגשת רביעייה בעמוד מוצר,item_moved_to_any_group,skipped,
18393120860,📊 A/B Test- Urgency tag: Stock left vs Stock sold,create_item,skipped,
18393120860,📊 A/B Test- Urgency tag: Stock left vs Stock sold,change_column_value,skipped,
18393120860,📊 A/B Test- Urgency tag: Stock left vs Stock sold,item_moved_to_any_group,skipped,
18392904489,📊 A/B Test- Points product upsell popup,create_item,skipped,
18392904489,📊 A/B Test- Points product upsell popup,change_column_value,skipped,
18392904489,📊 A/B Test- Points product upsell popup,item_moved_to_any_group,skipped,
18392895323,New Dev <> Task,create_item,skipped,
18392895323,New Dev <> Task,change_column_value,skipped,
18392895323,New Dev <> Task,item_moved_to_any_group,skipped,
18392890397,👥 Team HR,create_item,skipped,
18392890397,👥 Team HR,change_column_value,skipped,
18392890397,👥 Team HR,item_moved_to_any_group,skipped,
18392596093,AB <> Task,create_item,skipped,
18392596093,AB <> Task,change_column_value,skipped,
18392596093,AB <> Task,item_moved_to_any_group,skipped,
18392435688,🦄 Team PM,create_item,skipped,
18392435688,🦄 Team PM,change_column_value,skipped,
18392435688,🦄 Team PM,item_moved_to_any_group,skipped,
18392041728,💰 Team Finance 📉,create_item,skipped,
18392041728,💰 Team Finance 📉,change_column_value,skipped,
18392041728,💰 Team Finance 📉,item_moved_to_any_group,skipped,
18392040653,☎️ 🎧 Team Sales & Support  💬,create_item,skipped,
18392040653,☎️ 🎧 Team Sales & Support  💬,change_column_value,skipped,
18392040653,☎️ 🎧 Team Sales & Support  💬,item_moved_to_any_group,skipped,
18391602071,Proudct <> Task,create_item,skipped,
18391602071,Proudct <> Task,change_column_value,skipped,
18391602071,Proudct <> Task,item_moved_to_any_group,skipped,
18391276985,📦 Team Logistics & Product,create_item,skipped,
18391276985,📦 Team Logistics & Product,change_column_value,skipped,
18391276985,📦 Team Logistics & Product,item_moved_to_any_group,skipped,
18391234191,🌐 Team LinkedIn,create_item,skipped,
18391234191,🌐 Team LinkedIn,change_column_value,skipped,
18391234191,🌐 Team LinkedIn,item_moved_to_any_group,skipped,
18390642189,⭐ Team Marketing,create_item,skipped,
18390642189,⭐ Team Marketing,change_column_value,skipped,
18390642189,⭐ Team Marketing,item_moved_to_any_group,skipped,
18390477104,🔥 Team Performance,create_item,skipped,
18390477104,🔥 Team Performance,change_column_value,skipped,
18390477104,🔥 Team Performance,item_moved_to_any_group,skipped,
